IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
ASSISTIVETECH_TOTALNEED,Prevalence of need of assistive products (%),numeric,WPR,Western Pacific,Country,CHN,China,Year,2021,true,Age Group,40-49  years,AGEGROUP_YEARS40-49,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,,,,,,,2.73,,,,,,2.7,,"Survey conducted in the following regions: Anhui, Beijing, Fujian, Hubei, Sichuan, Shaanxi. Survey conducted by China Assistive Devices and Technology Center for Persons with Disabilities",EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_TOTALNEED,Prevalence of need of assistive products (%),numeric,EUR,Europe,Country,GEO,Georgia,Year,2021,true,Age Group,5-17 years of age,AGEGROUP_YEARS05-17,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,,,,,,,2.75,,,,,,2.7,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_TOTALNEED,Prevalence of need of assistive products (%),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2021,true,Age Group,18-29 years,AGEGROUP_YEARS18-29,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,,,,,,,2.65,,,,,,2.7,,Survey conducted in Solola region. Survey conducted by Stichting Liliane Fonds,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_TOTALNEED,Prevalence of need of assistive products (%),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2021,true,Age Group,5-17 years of age,AGEGROUP_YEARS05-17,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,,,,,,,2.76,,,,,,2.8,,Survey conducted in Sughd region,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_TOTALNEED,Prevalence of need of assistive products (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2021,true,Age Group,0-4 years of age,AGEGROUP_YEARS00-04,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,,,,,,,2.9,,,,,,2.9,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_TOTALNEED,Prevalence of need of assistive products (%),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2021,true,Age Group,0-4 years of age,AGEGROUP_YEARS00-04,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,,,,,,,2.9,,,,,,2.9,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_TOTALNEED,Prevalence of need of assistive products (%),numeric,EUR,Europe,Country,POL,Poland,Year,2021,true,Age Group,0-4 years of age,AGEGROUP_YEARS00-04,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,,,,,,,2.92,,,,,,2.9,,,EN,2022-05-10T04:00:00.000Z
ASSISTIVETECH_TOTALNEED,Prevalence of need of assistive products (%),numeric,AFR,Africa,Country,LBR,Liberia,Year,2021,true,Age Group,18-29 years,AGEGROUP_YEARS18-29,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,,,,,,,20.06,,,,,,20.1,,,EN,2022-05-10T04:00:00.000Z
ASSISTIVETECH_TOTALNEED,Prevalence of need of assistive products (%),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2021,true,Age Group,All age groups (total),AGEGROUP_YEARSALL,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,,,,,,,20.22,,,,,,20.2,,Survey conducted in Solola region. Survey conducted by Stichting Liliane Fonds,EN,2022-06-16T04:00:00.000Z
ASSISTIVETECH_TOTALNEED,Prevalence of need of assistive products (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2021,true,Age Group,70-79 years,AGEGROUP_YEARS70-79,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,,,,,,,20.36,,,,,,20.4,,,EN,2022-04-29T04:00:00.000Z
