Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5334944,GHED_GGHE-DCHE_SHA2011,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2006,,,,,,,,,50.96,50.96377945,,,,2025-12-05T13:23:08Z,2006,2006-01-01,2006-12-31
5337896,GHED_GGHE-DCHE_SHA2011,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,42.79,42.79135895,,,,2025-12-05T13:23:08Z,2007,2007-01-01,2007-12-31
5341498,GHED_GGHE-DCHE_SHA2011,COUNTRY,CUB,AMR,Americas,YEAR,2017,,,,,,,,,89.22,89.22185516,,,,2025-12-05T13:23:08Z,2017,2017-01-01,2017-12-31
5344247,GHED_GGHE-DCHE_SHA2011,COUNTRY,CZE,EUR,Europe,YEAR,2015,,,,,,,,,84.35,84.34929657,,,,2025-12-05T13:23:08Z,2015,2015-01-01,2015-12-31
5344342,GHED_GGHE-DCHE_SHA2011,COUNTRY,BLR,EUR,Europe,YEAR,2012,,,,,,,,,65.65,65.65190125,,,,2025-12-05T13:23:08Z,2012,2012-01-01,2012-12-31
5344926,GHED_GGHE-DCHE_SHA2011,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2023,,,,,,,,,78.90,78.90460968,,,,2025-12-05T13:23:08Z,2023,2023-01-01,2023-12-31
5345599,GHED_GGHE-DCHE_SHA2011,COUNTRY,IDN,WPR,Western Pacific,YEAR,2013,,,,,,,,,28.47,28.4687748,,,,2025-12-05T13:23:08Z,2013,2013-01-01,2013-12-31
5347113,GHED_GGHE-DCHE_SHA2011,COUNTRY,MDA,EUR,Europe,YEAR,2000,,,,,,,,,48.95,48.95383835,,,,2025-12-05T13:23:08Z,2000,2000-01-01,2000-12-31
5349149,GHED_GGHE-DCHE_SHA2011,COUNTRY,BRB,AMR,Americas,YEAR,2015,,,,,,,,,46.77,46.76980209,,,,2025-12-05T13:23:08Z,2015,2015-01-01,2015-12-31
5349965,GHED_GGHE-DCHE_SHA2011,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2003,,,,,,,,,45.26,45.25849152,,,,2025-12-05T13:23:08Z,2003,2003-01-01,2003-12-31
5352653,GHED_GGHE-DCHE_SHA2011,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2010,,,,,,,,,21.78,21.784832,,,,2025-12-05T13:23:08Z,2010,2010-01-01,2010-12-31
5353742,GHED_GGHE-DCHE_SHA2011,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,26.06,26.06090164,,,,2025-12-05T13:23:08Z,2021,2021-01-01,2021-12-31
5356078,GHED_GGHE-DCHE_SHA2011,COUNTRY,BLZ,AMR,Americas,YEAR,2002,,,,,,,,,51.46,51.46393204,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
5356123,GHED_GGHE-DCHE_SHA2011,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,71.54,71.54103851,,,,2025-12-05T13:23:08Z,2018,2018-01-01,2018-12-31
