Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3633462,GHED_EXT_pc_US_SHA2011,COUNTRY,SEN,AFR,Africa,YEAR,2020,,,,,,,,,12.63,12.6344765,,,,2025-12-05T13:23:08Z,2020,2020-01-01,2020-12-31
3636963,GHED_EXT_pc_US_SHA2011,COUNTRY,VCT,AMR,Americas,YEAR,2003,,,,,,,,,0.00,0,,,,2025-12-05T13:23:08Z,2003,2003-01-01,2003-12-31
3641257,GHED_EXT_pc_US_SHA2011,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2010,,,,,,,,,1.85,1.85279807,,,,2025-12-05T13:23:08Z,2010,2010-01-01,2010-12-31
3645746,GHED_EXT_pc_US_SHA2011,COUNTRY,VUT,WPR,Western Pacific,YEAR,2010,,,,,,,,,32.61,32.61494898,,,,2025-12-05T13:23:08Z,2010,2010-01-01,2010-12-31
3647853,GHED_EXT_pc_US_SHA2011,COUNTRY,CHN,WPR,Western Pacific,YEAR,2011,,,,,,,,,0.18,0.18060515,,,,2025-12-05T13:23:08Z,2011,2011-01-01,2011-12-31
3649885,GHED_EXT_pc_US_SHA2011,REGION,SEAR,,,YEAR,2001,,,,,,,,,1.42,1.42079828,,,,2025-12-05T13:23:08Z,2001,2001-01-01,2001-12-31
3650335,GHED_EXT_pc_US_SHA2011,COUNTRY,KOR,WPR,Western Pacific,YEAR,2009,,,,,,,,,0.00,0,,,,2025-12-05T13:23:08Z,2009,2009-01-01,2009-12-31
3652747,GHED_EXT_pc_US_SHA2011,COUNTRY,MNG,WPR,Western Pacific,YEAR,2012,,,,,,,,,9.79,9.79438328,,,,2025-12-05T13:23:08Z,2012,2012-01-01,2012-12-31
3656796,GHED_EXT_pc_US_SHA2011,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,1.54,1.54200062,,,,2025-12-05T13:23:08Z,2016,2016-01-01,2016-12-31
3661133,GHED_EXT_pc_US_SHA2011,COUNTRY,BLZ,AMR,Americas,YEAR,2017,,,,,,,,,4.57,4.57082857,,,,2025-12-05T13:23:08Z,2017,2017-01-01,2017-12-31
3662554,GHED_EXT_pc_US_SHA2011,COUNTRY,GHA,AFR,Africa,YEAR,2002,,,,,,,,,3.06,3.05790799,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
3664691,GHED_EXT_pc_US_SHA2011,REGION,EMR,,,YEAR,2023,,,,,,,,,7.85,7.85267432,,,,2025-12-05T13:23:08Z,2023,2023-01-01,2023-12-31
3666562,GHED_EXT_pc_US_SHA2011,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2017,,,,,,,,,10.66,10.66360692,,,,2025-12-05T13:23:08Z,2017,2017-01-01,2017-12-31
3668540,GHED_EXT_pc_US_SHA2011,COUNTRY,UGA,AFR,Africa,YEAR,2002,,,,,,,,,3.80,3.79971309,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
3671524,GHED_EXT_pc_US_SHA2011,COUNTRY,ITA,EUR,Europe,YEAR,2019,,,,,,,,,0.00,0,,,,2025-12-05T13:23:08Z,2019,2019-01-01,2019-12-31
3676113,GHED_EXT_pc_US_SHA2011,GLOBAL,GLOBAL,,,YEAR,2005,,,,,,,,,12.96,12.96361252,,,,2025-12-05T13:23:08Z,2005,2005-01-01,2005-12-31
3678782,GHED_EXT_pc_US_SHA2011,COUNTRY,SSD,AFR,Africa,YEAR,2023,,,,,,,,,45.33,45.32558453,,,,2025-12-05T13:23:08Z,2023,2023-01-01,2023-12-31
3680745,GHED_EXT_pc_US_SHA2011,COUNTRY,SEN,AFR,Africa,YEAR,2023,,,,,,,,,12.30,12.30123013,,,,2026-01-12T13:50:53Z,2023,2023-01-01,2023-12-31
3684349,GHED_EXT_pc_US_SHA2011,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,7.29,7.28591396,,,,2025-12-05T13:23:08Z,2017,2017-01-01,2017-12-31
3686400,GHED_EXT_pc_US_SHA2011,COUNTRY,TGO,AFR,Africa,YEAR,2005,,,,,,,,,1.38,1.3829735,,,,2025-12-05T13:23:08Z,2005,2005-01-01,2005-12-31
3686537,GHED_EXT_pc_US_SHA2011,COUNTRY,PAN,AMR,Americas,YEAR,2013,,,,,,,,,1.53,1.52605005,,,,2025-12-05T13:23:08Z,2013,2013-01-01,2013-12-31
3687144,GHED_EXT_pc_US_SHA2011,COUNTRY,SUR,AMR,Americas,YEAR,2006,,,,,,,,,25.80,25.800376,,,,2025-12-05T13:23:08Z,2006,2006-01-01,2006-12-31
